Order_ID,Order_Date,Shipping_Date,Customer_Segment,Product_Category,Quantity,Sales_USD,Shipping_Cost_USD,Delivery_Time_Days,Estimated_Delivery_Days,Distance_KM,Warehouse_Code,Region,Shipping_Mode,Delivery_Status,Customer_Rating,Order_Processing_Days,Shipping_Delay_Days,Is_Delayed,Cost_Per_Unit,Cost_Per_KM,Speed_Index_KMPD,Enc_Shipping_Mode_Express Air,Enc_Shipping_Mode_Ground Freight,Enc_Shipping_Mode_Same-Day Courier,Enc_Shipping_Mode_Standard Delivery,Enc_Customer_Segment_Consumer,Enc_Customer_Segment_Corporate,Enc_Customer_Segment_Home Office,Enc_Customer_Segment_Small Business,Enc_Region_Central,Enc_Region_East,Enc_Region_North,Enc_Region_South,Enc_Region_West,Norm_Quantity,Norm_Sales_USD,Norm_Shipping_Cost_USD,Norm_Delivery_Time_Days,Norm_Distance_KM,Norm_Cost_Per_Unit,Norm_Cost_Per_KM
ORD-2024-1755,2024-05-27,2024-05-28,Home Office,Apparel,2,122.65,41.96,5.9,5,569.6,WH-South,North,Standard Delivery,Delayed,3.0,1,0.9,1,20.98,0.0737,96.54,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0127,0.0434,0.1509,0.4887,0.2668,0.0809,0.0291
ORD-2024-1365,2024-05-19,2024-05-20,Consumer,Industrial Machinery,2,2165.61,174.11,1.0,1,725.6,WH-South,East,Same-Day Courier,Delivered,4.0,1,0.0,0,87.06,0.24,725.6,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0127,1.0,0.738,0.0452,0.3537,0.3673,0.1093
ORD-2024-1714,2024-05-13,2024-05-15,Consumer,Industrial Machinery,1,1456.49,182.06,3.7,2,1188.9,WH-West,North,Express Air,Delivered,5.0,2,1.7,1,182.06,0.1531,321.32,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.668,0.7734,0.2896,0.6115,0.7789,0.0674
ORD-2024-2188,2024-05-07,2024-05-11,Consumer,Office Supplies,3,118.44,43.28,5.5,5,532.4,WH-West,North,Standard Delivery,Delivered,4.0,4,0.5,1,14.43,0.0813,96.8,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0253,0.0414,0.1568,0.4525,0.2461,0.0525,0.0328
ORD-2024-1629,2024-06-18,2024-06-19,Consumer,Industrial Machinery,3,2165.61,57.23,5.4,5,919.2,WH-East,West,Standard Delivery,Delivered,5.0,1,0.4,1,19.08,0.0623,170.22,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0253,1.0,0.2187,0.4434,0.4614,0.0727,0.0236
ORD-2024-2144,2024-01-14,2024-01-17,Consumer,Apparel,1,66.33,64.72,4.1,7,650.1,WH-South,West,Ground Freight,Delivered,4.0,3,-2.9,0,64.72,0.0996,158.56,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0.017,0.252,0.3258,0.3116,0.2705,0.0416
ORD-2024-1895,2024-02-28,2024-02-29,Consumer,Apparel,5,400.06,53.41,4.7,5,649.4,WH-West,Central,Standard Delivery,Delivered,4.0,1,-0.3,0,10.68,0.0822,138.17,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0506,0.1733,0.2018,0.3801,0.3112,0.0363,0.0332
ORD-2024-1677,2024-06-09,2024-06-11,Consumer,Office Supplies,1,37.33,59.17,7.2,5,1092.9,WH-North,Central,Standard Delivery,Delivered,5.0,2,2.2,1,59.17,0.0541,151.79,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0035,0.2274,0.6063,0.5581,0.2464,0.0197
ORD-2024-1985,2024-01-10,2024-01-14,Corporate,Industrial Machinery,1,1060.3,35.97,5.7,5,396.7,WH-North,East,Standard Delivery,Delivered,4.0,4,0.7,1,35.97,0.0907,69.6,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.4824,0.1243,0.4706,0.1706,0.1459,0.0373
ORD-2024-1415,2024-01-06,2024-01-09,Consumer,Apparel,15,912.81,60.98,5.4,5,406.4,WH-South,West,Standard Delivery,Delivered,4.0,3,0.4,1,4.07,0.15,75.26,0,0,0,1,1,0,0,0,0,0,0,0,1,0.1772,0.4134,0.2354,0.4434,0.176,0.0076,0.0659
ORD-2024-1900,2024-05-01,2024-05-04,Consumer,Office Supplies,2,75.14,84.85,2.2,2,290.9,WH-North,North,Express Air,Delivered,4.0,3,0.2,1,42.42,0.2917,132.23,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0127,0.0212,0.3414,0.1538,0.1117,0.1738,0.1342
ORD-2024-1083,2024-04-27,2024-04-29,Consumer,Healthcare Supplies,3,294.64,58.99,4.4,5,922.0,WH-South,South,Standard Delivery,Delivered,3.0,2,-0.6,0,19.66,0.064,209.55,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0253,0.1239,0.2266,0.3529,0.463,0.0752,0.0244
ORD-2024-1129,2024-01-22,2024-01-23,Corporate,Industrial Machinery,2,2165.61,66.39,7.3,7,762.8,WH-North,South,Ground Freight,Delivered,5.0,1,0.3,1,33.2,0.087,104.49,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0127,1.0,0.2594,0.6154,0.3744,0.1339,0.0355
ORD-2024-1752,2024-01-15,2024-01-18,Corporate,Healthcare Supplies,3,318.13,65.58,7.2,5,691.5,WH-South,East,Standard Delivery,Delivered,5.0,3,2.2,1,21.86,0.0948,96.04,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0253,0.1349,0.2558,0.6063,0.3347,0.0847,0.0393
ORD-2024-2236,2024-02-06,2024-02-10,Home Office,Office Supplies,3,128.64,131.66,1.5,2,672.3,WH-West,West,Express Air,Delivered,5.0,4,-0.5,0,43.89,0.1958,448.2,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0253,0.0462,0.5494,0.0905,0.324,0.1802,0.088
ORD-2024-2177,2024-03-14,2024-03-16,Consumer,Healthcare Supplies,3,366.77,65.92,6.7,5,1121.3,WH-North,South,Standard Delivery,Delayed,1.0,2,1.7,1,21.97,0.0588,167.36,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0253,0.1577,0.2573,0.5611,0.5739,0.0852,0.0219
ORD-2024-1628,2024-02-01,2024-02-05,Consumer,Electronics,4,1096.44,178.1,2.8,2,992.0,WH-North,Central,Express Air,Delivered,3.0,4,0.8,1,44.52,0.1795,354.29,1,0,0,0,1,0,0,0,1,0,0,0,0,0.038,0.4994,0.7558,0.2081,0.5019,0.1829,0.0801
ORD-2024-1260,2024-01-22,2024-01-23,Corporate,Apparel,2,130.09,90.31,5.2,5,1485.0,WH-North,North,Standard Delivery,Delivered,3.0,1,0.2,1,45.16,0.0608,285.58,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0127,0.0469,0.3657,0.4253,0.7763,0.1857,0.0229
ORD-2024-1596,2024-01-24,2024-01-28,Corporate,Electronics,3,834.18,50.38,6.4,5,776.3,WH-West,Central,Standard Delivery,Delivered,4.0,4,1.4,1,16.79,0.0649,121.3,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0253,0.3766,0.1883,0.5339,0.3819,0.0627,0.0249
ORD-2024-1610,2024-06-11,2024-06-15,Consumer,Apparel,1,63.61,37.27,5.3,5,567.4,WH-North,East,Standard Delivery,Delivered,3.0,4,0.3,1,37.27,0.0657,107.06,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0158,0.13,0.4344,0.2656,0.1515,0.0253
ORD-2024-1991,2024-03-24,2024-03-25,Corporate,Electronics,2,528.53,156.14,1.5,2,978.8,WH-North,East,Express Air,Delivered,4.0,1,-0.5,0,78.07,0.1595,652.53,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0127,0.2335,0.6582,0.0905,0.4946,0.3283,0.0705
ORD-2024-1622,2024-05-17,2024-05-20,Consumer,Office Supplies,4,155.3,63.02,7.3,7,641.4,WH-North,North,Ground Freight,Delivered,5.0,3,0.3,1,15.76,0.0983,87.86,0,1,0,0,1,0,0,0,0,0,1,0,0,0.038,0.0587,0.2445,0.6154,0.3068,0.0583,0.041
ORD-2024-1138,2024-04-15,2024-04-17,Consumer,Healthcare Supplies,8,944.14,189.91,4.2,2,958.0,WH-East,Central,Express Air,Delivered,5.0,2,2.2,1,23.74,0.1982,228.1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0886,0.4281,0.8082,0.3348,0.483,0.0929,0.0891
ORD-2024-1292,2024-05-07,2024-05-10,Home Office,Industrial Machinery,5,2165.61,44.37,4.6,5,377.9,WH-East,East,Standard Delivery,Delivered,4.0,3,-0.4,0,8.87,0.1174,82.15,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0506,1.0,0.1616,0.371,0.1601,0.0284,0.0502
ORD-2024-2037,2024-05-29,2024-06-01,Corporate,Office Supplies,1,30.54,71.38,7.7,7,688.2,WH-Central,South,Ground Freight,Delivered,3.0,3,0.7,1,71.38,0.1037,89.38,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0003,0.2816,0.6516,0.3328,0.2993,0.0436
ORD-2024-1439,2024-01-06,2024-01-09,Consumer,Apparel,1,59.15,91.68,8.6,7,1352.6,WH-West,North,Ground Freight,Delivered,3.0,3,1.6,1,91.68,0.0678,157.28,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0137,0.3718,0.733,0.7026,0.3873,0.0263
ORD-2024-1141,2024-04-07,2024-04-10,Consumer,Electronics,1,248.27,83.53,4.8,5,1472.5,WH-East,North,Standard Delivery,Delivered,5.0,3,-0.2,0,83.53,0.0567,306.77,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.1022,0.3356,0.3891,0.7694,0.352,0.0209
ORD-2024-1802,2024-02-06,2024-02-07,Corporate,Electronics,2,575.9,68.66,6.6,5,1253.7,WH-North,East,Standard Delivery,Delayed,1.0,1,1.6,1,34.33,0.0548,189.95,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0127,0.2556,0.2695,0.552,0.6476,0.1388,0.02
ORD-2024-1482,2024-04-03,2024-04-04,Corporate,Office Supplies,1,36.76,53.41,4.8,5,551.4,WH-South,West,Standard Delivery,Delivered,5.0,1,-0.2,0,53.41,0.0969,114.88,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.0032,0.2018,0.3891,0.2567,0.2214,0.0403
ORD-2024-1467,2024-04-22,2024-04-23,Home Office,Industrial Machinery,1,1190.62,52.77,7.0,7,510.8,WH-East,East,Ground Freight,Delivered,4.0,1,0.0,0,52.77,0.1033,72.97,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0,0.5435,0.1989,0.5882,0.2341,0.2187,0.0434
ORD-2024-1139,2024-03-02,2024-03-06,Small Business,Office Supplies,1,32.65,233.07,1.4,1,1394.5,WH-South,West,Same-Day Courier,Delivered,5.0,4,0.4,1,233.07,0.1671,996.07,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0013,1.0,0.0814,0.726,1.0,0.0741
ORD-2024-1844,2024-03-22,2024-03-24,Consumer,Electronics,3,905.91,53.84,7.1,7,491.1,WH-South,East,Ground Freight,Delivered,3.0,2,0.1,1,17.95,0.1096,69.17,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0253,0.4102,0.2037,0.5973,0.2231,0.0678,0.0464
ORD-2024-1945,2024-02-04,2024-02-08,Consumer,Office Supplies,2,67.3,36.3,5.4,5,357.8,WH-Central,East,Standard Delivery,Delivered,5.0,4,0.4,1,18.15,0.1015,66.26,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0127,0.0175,0.1257,0.4434,0.1489,0.0686,0.0425
ORD-2024-1224,2024-05-24,2024-05-28,Consumer,Office Supplies,8,274.69,48.7,4.5,5,360.0,WH-South,South,Standard Delivery,Delivered,4.0,4,-0.5,0,6.09,0.1353,80.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0886,0.1146,0.1808,0.362,0.1502,0.0164,0.0588
ORD-2024-1617,2024-02-11,2024-02-13,Consumer,Electronics,1,311.14,36.08,3.8,5,471.7,WH-South,North,Standard Delivery,Delivered,4.0,2,-1.2,0,36.08,0.0765,124.13,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0,0.1317,0.1248,0.2986,0.2123,0.1463,0.0305
ORD-2024-1274,2024-01-31,2024-02-03,Corporate,Office Supplies,8,312.41,44.84,5.5,5,333.4,WH-West,East,Standard Delivery,Delivered,5.0,3,0.5,1,5.6,0.1345,60.62,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0886,0.1323,0.1637,0.4525,0.1354,0.0143,0.0584
ORD-2024-1323,2024-02-16,2024-02-17,Consumer,Apparel,2,135.73,131.88,1.0,1,514.6,WH-East,North,Same-Day Courier,Delivered,5.0,1,0.0,0,65.94,0.2563,514.6,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0127,0.0495,0.5504,0.0452,0.2362,0.2757,0.1171
ORD-2024-1350,2024-04-03,2024-04-05,Corporate,Electronics,8,2165.61,105.8,1.0,2,302.7,WH-East,West,Express Air,Delivered,4.0,2,-1.0,0,13.22,0.3495,302.7,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0886,1.0,0.4345,0.0452,0.1183,0.0473,0.162
ORD-2024-1721,2024-02-20,2024-02-24,Consumer,Apparel,2,155.2,88.96,7.9,5,1886.88,WH-Central,North,Standard Delivery,Delayed,2.0,4,2.9,1,44.48,0.0471,238.85,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0127,0.0586,0.3597,0.6697,1.0,0.1827,0.0163
ORD-2024-1481,2024-04-22,2024-04-26,Corporate,Industrial Machinery,2,2165.61,38.2,6.6,5,455.0,WH-East,North,Standard Delivery,Delivered,4.0,4,1.6,1,19.1,0.084,68.94,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0127,1.0,0.1342,0.552,0.203,0.0728,0.0341
ORD-2024-1411,2024-01-30,2024-02-01,Small Business,Office Supplies,4,157.06,38.67,3.1,5,349.8,WH-North,North,Standard Delivery,Delivered,3.0,2,-1.9,0,9.67,0.1105,112.84,0,0,0,1,0,0,0,1,0,0,1,0,0,0.038,0.0595,0.1363,0.2353,0.1445,0.0319,0.0468
ORD-2024-2114,2024-02-13,2024-02-14,Corporate,Industrial Machinery,3,2165.61,63.81,6.2,5,910.3,WH-South,South,Standard Delivery,Delivered,4.0,1,1.2,1,21.27,0.0701,146.82,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0253,1.0,0.248,0.5158,0.4565,0.0822,0.0274
ORD-2024-1566,2024-01-02,2024-01-04,Consumer,Electronics,1,234.27,118.78,2.2,2,660.4,WH-West,North,Express Air,Delivered,5.0,2,0.2,1,118.78,0.1799,300.18,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0957,0.4922,0.1538,0.3174,0.5047,0.0803
ORD-2024-2092,2024-06-02,2024-06-06,Corporate,Electronics,3,659.98,49.49,6.0,5,817.5,WH-South,East,Standard Delivery,Delayed,2.0,4,1.0,1,16.5,0.0605,136.25,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0253,0.295,0.1843,0.4977,0.4048,0.0615,0.0227
ORD-2024-1352,2024-05-01,2024-05-02,Corporate,Electronics,1,290.11,52.32,4.4,5,741.5,WH-East,North,Standard Delivery,Delivered,4.0,1,-0.6,0,52.32,0.0706,168.52,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.1218,0.1969,0.3529,0.3625,0.2167,0.0276
ORD-2024-2166,2024-06-23,2024-06-25,Home Office,Office Supplies,4,153.16,53.41,6.8,5,684.2,WH-South,West,Standard Delivery,Delayed,2.0,2,1.8,1,13.35,0.0781,100.62,0,0,0,1,0,0,1,0,0,0,0,0,1,0.038,0.0577,0.2018,0.5701,0.3306,0.0478,0.0312
ORD-2024-1846,2024-06-26,2024-06-28,Consumer,Industrial Machinery,1,1063.83,46.15,3.6,5,631.7,WH-West,South,Standard Delivery,Delivered,4.0,2,-1.4,0,46.15,0.0731,175.47,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.4841,0.1695,0.2805,0.3014,0.19,0.0288
ORD-2024-1552,2024-04-25,2024-04-28,Corporate,Office Supplies,3,89.9,98.84,1.0,1,186.1,WH-West,South,Same-Day Courier,Delivered,3.0,3,0.0,0,32.95,0.5311,186.1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.0253,0.0281,0.4036,0.0452,0.0534,0.1328,0.2496
ORD-2024-1644,2024-01-22,2024-01-24,Consumer,Industrial Machinery,1,1143.24,148.94,1.5,2,1072.5,WH-Central,South,Express Air,Delivered,4.0,2,-0.5,0,148.94,0.1389,715.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.5213,0.6262,0.0905,0.5467,0.6354,0.0605
ORD-2024-1529,2024-02-05,2024-02-07,Home Office,Apparel,2,144.09,55.42,4.7,5,760.9,WH-South,East,Standard Delivery,Delivered,5.0,2,-0.3,0,27.71,0.0728,161.89,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0127,0.0534,0.2107,0.3801,0.3733,0.1101,0.0287
ORD-2024-1579,2024-04-29,2024-05-02,Consumer,Electronics,1,221.33,62.92,3.4,5,1886.88,WH-West,Central,Standard Delivery,Delivered,4.0,3,-1.6,0,62.92,0.0333,554.96,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,0.0896,0.244,0.2624,1.0,0.2627,0.0096
ORD-2024-1542,2024-05-09,2024-05-10,Consumer,Office Supplies,1,42.54,61.45,7.3,7,688.1,WH-East,North,Ground Freight,Delivered,5.0,1,0.3,1,61.45,0.0893,94.26,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0059,0.2375,0.6154,0.3328,0.2563,0.0366
ORD-2024-1660,2024-04-15,2024-04-16,Consumer,Office Supplies,1,40.65,97.13,7.5,5,1736.6,WH-North,South,Standard Delivery,Delayed,2.0,1,2.5,1,97.13,0.0559,231.55,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.005,0.396,0.6335,0.9164,0.4109,0.0205
ORD-2024-1321,2024-03-04,2024-03-05,Corporate,Electronics,2,439.67,60.13,6.9,5,1172.4,WH-West,North,Standard Delivery,Delayed,1.0,1,1.9,1,30.06,0.0513,169.91,0,0,0,1,0,1,0,0,0,0,1,0,0,0.0127,0.1918,0.2316,0.5792,0.6023,0.1203,0.0183
ORD-2024-1820,2024-04-15,2024-04-18,Home Office,Apparel,2,139.63,171.46,11.55,7,1886.88,WH-East,East,Ground Freight,Delayed,3.0,3,4.55,1,85.73,0.0909,163.37,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0127,0.0514,0.7263,1.0,1.0,0.3615,0.0374
ORD-2024-1710,2024-02-25,2024-02-26,Home Office,Electronics,1,239.5,53.41,5.2,5,325.9,WH-South,North,Standard Delivery,Delivered,4.0,1,0.2,1,53.41,0.1639,62.67,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0,0.0981,0.2018,0.4253,0.1312,0.2214,0.0726
ORD-2024-1947,2024-06-23,2024-06-24,Small Business,Apparel,1,78.24,41.82,6.1,5,591.0,WH-East,West,Standard Delivery,Delivered,4.0,1,1.1,1,41.82,0.0708,96.89,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,0.0226,0.1503,0.5068,0.2787,0.1712,0.0277
ORD-2024-1381,2024-01-16,2024-01-18,Corporate,Office Supplies,1,43.61,88.28,3.0,2,543.0,WH-North,Central,Express Air,Delivered,4.0,2,1.0,1,88.28,0.1626,181.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0064,0.3567,0.2262,0.252,0.3726,0.072
ORD-2024-1039,2024-01-01,2024-01-03,Consumer,Electronics,10,2165.61,172.16,4.8,1,1841.4,WH-Central,West,Same-Day Courier,Returned,2.0,2,3.8,1,17.22,0.0935,383.63,0,0,1,0,1,0,0,0,0,0,0,0,1,0.1139,1.0,0.7294,0.3891,0.9747,0.0646,0.0387
ORD-2024-1030,2024-04-02,2024-04-04,Corporate,Industrial Machinery,1,1351.12,44.73,4.6,5,568.6,WH-South,West,Standard Delivery,Delivered,4.0,2,-0.4,0,44.73,0.0787,123.61,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0.6186,0.1632,0.371,0.2663,0.1838,0.0315
ORD-2024-1242,2024-05-15,2024-05-19,Small Business,Electronics,2,559.04,113.11,1.0,2,553.1,WH-West,North,Express Air,Delivered,4.0,4,-1.0,0,56.56,0.2045,553.1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0127,0.2477,0.467,0.0452,0.2576,0.2351,0.0922
ORD-2024-1857,2024-03-18,2024-03-22,Corporate,Healthcare Supplies,5,659.91,53.41,6.7,5,1626.6,WH-North,South,Standard Delivery,Delivered,3.0,4,1.7,1,10.68,0.0328,242.78,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0506,0.295,0.2018,0.5611,0.8551,0.0363,0.0094
ORD-2024-1136,2024-05-07,2024-05-08,Corporate,Apparel,2,122.89,132.29,1.0,2,750.4,WH-Central,Central,Express Air,Delivered,5.0,1,-1.0,0,66.14,0.1763,750.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0.0127,0.0435,0.5522,0.0452,0.3675,0.2766,0.0786
ORD-2024-1310,2024-03-10,2024-03-12,Consumer,Office Supplies,2,76.77,49.6,5.6,5,858.4,WH-South,North,Standard Delivery,Delivered,4.0,2,0.6,1,24.8,0.0578,153.29,0,0,0,1,1,0,0,0,0,0,1,0,0,0.0127,0.0219,0.1848,0.4615,0.4276,0.0975,0.0214
ORD-2024-2062,2024-02-05,2024-02-06,Home Office,Office Supplies,4,165.14,61.66,6.0,5,957.1,WH-North,North,Standard Delivery,Delayed,3.0,1,1.0,1,15.42,0.0644,159.52,0,0,0,1,0,0,1,0,0,0,1,0,0,0.038,0.0633,0.2384,0.4977,0.4825,0.0568,0.0246
ORD-2024-2227,2024-01-31,2024-02-02,Consumer,Apparel,1,69.94,172.16,1.8,1,1167.3,WH-North,North,Same-Day Courier,Delivered,4.0,2,0.8,1,172.16,0.1475,648.5,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0,0.0187,0.7294,0.1176,0.5995,0.736,0.0647
ORD-2024-2172,2024-03-23,2024-03-26,Corporate,Apparel,5,299.79,68.27,5.2,5,1238.6,WH-East,West,Standard Delivery,Delivered,3.0,3,0.2,1,13.65,0.0551,238.19,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0506,0.1263,0.2678,0.4253,0.6392,0.0491,0.0201
ORD-2024-2124,2024-04-18,2024-04-21,Corporate,Industrial Machinery,2,2165.61,58.18,8.1,7,618.0,WH-South,North,Ground Freight,Delivered,5.0,3,1.1,1,29.09,0.0941,76.3,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0127,1.0,0.223,0.6878,0.2938,0.1161,0.0389
ORD-2024-1462,2024-03-19,2024-03-20,Corporate,Apparel,1,71.71,48.52,5.0,5,745.9,WH-East,South,Standard Delivery,Delivered,4.0,1,0.0,0,48.52,0.065,149.18,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0.0195,0.18,0.4072,0.365,0.2003,0.0249
ORD-2024-1003,2024-03-19,2024-03-23,Corporate,Electronics,1,254.25,54.55,8.6,5,817.7,WH-West,Central,Standard Delivery,Delayed,2.0,4,3.6,1,54.55,0.0667,95.08,0,0,0,1,0,1,0,0,1,0,0,0,0,0.0,0.105,0.2068,0.733,0.4049,0.2264,0.0257
ORD-2024-1111,2024-02-22,2024-02-23,Consumer,Electronics,2,490.83,102.52,7.1,7,1221.9,WH-East,North,Ground Freight,Delivered,3.0,1,0.1,1,51.26,0.0839,172.1,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0127,0.2158,0.42,0.5973,0.6299,0.2121,0.034
ORD-2024-1673,2024-03-21,2024-03-24,Corporate,Office Supplies,4,125.82,87.94,8.4,5,1516.2,WH-West,North,Standard Delivery,Delayed,2.0,3,3.4,1,21.98,0.058,180.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0.038,0.0449,0.3552,0.7149,0.7937,0.0852,0.0215
ORD-2024-2099,2024-06-04,2024-06-05,Consumer,Electronics,1,216.82,64.52,9.0,7,651.3,WH-North,West,Ground Freight,Delayed,3.0,1,2.0,1,64.52,0.0991,72.37,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0875,0.2511,0.7692,0.3123,0.2696,0.0414
ORD-2024-1700,2024-03-25,2024-03-26,Corporate,Electronics,3,720.71,66.58,4.7,5,910.9,WH-South,East,Standard Delivery,Delivered,4.0,1,-0.3,0,22.19,0.0731,193.81,0,0,0,1,0,1,0,0,0,1,0,0,0,0.0253,0.3234,0.2603,0.3801,0.4568,0.0862,0.0288
ORD-2024-1924,2024-06-25,2024-06-26,Consumer,Electronics,5,1529.13,63.07,6.0,5,965.0,WH-South,West,Standard Delivery,Delivered,3.0,1,1.0,1,12.61,0.0654,160.83,0,0,0,1,1,0,0,0,0,0,0,0,1,0.0506,0.702,0.2447,0.4977,0.4869,0.0446,0.0251
ORD-2024-1836,2024-06-14,2024-06-16,Small Business,Electronics,4,943.22,71.37,8.7,7,973.1,WH-South,Central,Ground Freight,Delivered,4.0,2,1.7,1,17.84,0.0733,111.85,0,1,0,0,0,0,0,1,1,0,0,0,0,0.038,0.4276,0.2816,0.7421,0.4914,0.0673,0.0289
ORD-2024-1376,2024-03-15,2024-03-19,Home Office,Electronics,3,859.74,152.22,1.5,2,825.8,WH-West,East,Express Air,Delivered,5.0,4,-0.5,0,50.74,0.1843,550.53,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0253,0.3885,0.6408,0.0905,0.4094,0.2099,0.0824
ORD-2024-1543,2024-01-15,2024-01-19,Corporate,Industrial Machinery,1,1131.34,44.95,9.1,7,302.1,WH-Central,South,Ground Freight,Delivered,3.0,4,2.1,1,44.95,0.1488,33.2,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.5157,0.1642,0.7783,0.1179,0.1848,0.0653
ORD-2024-1438,2024-06-12,2024-06-15,Corporate,Industrial Machinery,80,2165.61,233.07,5.1,5,553.6,WH-West,Central,Standard Delivery,Delivered,3.0,3,0.1,1,2.91,0.421,108.55,0,0,0,1,0,1,0,0,1,0,0,0,0,1.0,1.0,1.0,0.4163,0.2579,0.0026,0.1965
ORD-2024-1314,2024-04-10,2024-04-14,Home Office,Apparel,3,215.28,164.38,4.4,2,1271.8,WH-Central,East,Express Air,Delivered,4.0,4,2.4,1,54.79,0.1292,289.05,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0253,0.0868,0.6948,0.3529,0.6577,0.2274,0.0559
ORD-2024-2032,2024-02-21,2024-02-23,Consumer,Office Supplies,1,37.22,107.32,10.4,7,1375.5,WH-East,South,Ground Freight,Delayed,3.0,2,3.4,1,107.32,0.078,132.26,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0034,0.4413,0.8959,0.7154,0.4551,0.0312
ORD-2024-1319,2024-03-07,2024-03-08,Consumer,Office Supplies,15,515.2,143.36,3.8,2,299.0,WH-West,South,Express Air,Delayed,3.0,1,1.8,1,9.56,0.4795,78.68,1,0,0,0,1,0,0,0,0,0,0,1,0,0.1772,0.2272,0.6014,0.2986,0.1162,0.0314,0.2247
ORD-2024-2039,2024-02-02,2024-02-04,Consumer,Electronics,3,723.09,81.46,7.9,7,893.7,WH-South,North,Ground Freight,Delivered,4.0,2,0.9,1,27.15,0.0911,113.13,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0253,0.3246,0.3264,0.6697,0.4472,0.1076,0.0375
ORD-2024-1966,2024-03-13,2024-03-14,Corporate,Apparel,1,64.09,173.47,2.2,1,938.3,WH-East,East,Same-Day Courier,Delayed,1.0,1,1.2,1,173.47,0.1849,426.5,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.016,0.7352,0.1538,0.472,0.7417,0.0827
